,confidence,duration,loudness,mode,mode_confidence,tempo,tempo_confidence
6kQaq5LEQ2Mpm260JKYnHl,0.07076186666666666,123.66570129693666,3.593736966666666,0.0,0.04811736666666667,2.1383558999999996,0.003907366666666666
6kQe8MBvSdX8AD1UsjRv7w,0.11259004444444447,460.2865101152889,57.1840760111111,0.2666666666666667,0.06910476666666666,152.80367217777783,0.006959344444444444
6kRE4FvX9ic4gOODwII1y0,0.10291811428571432,207.82170022327813,11.272839114285718,0.12380952380952377,0.049828066666666664,0.10640978095238128,0.011313638095238096
6kRHIQdAM9iCW7OCYeUKdZ,0.07314290441176471,315.19734994796556,7.084441933823528,0.24264705882352947,0.03512018382352942,3.6488498823529385,0.009409764705882354
6kTakcO9wwXh8tEqmJSV8h,0.10182593589743588,122.65146829420769,12.680922666666667,0.2692307692307692,0.05986225641025642,0.06954276923076834,0.0207639358974359
6kTkymBXiNTd5Kcp4kVkiY,0.11464832222222222,243.35494608980105,50.32083293333332,0.1,0.023819433333333334,1.1542486777777805,0.049242488888888894
6kWJvPfC4DgUpRsXKNa9z9,0.0988485,101.51208810544556,40.93606512222223,0.23333333333333334,0.04523938888888889,0.0008833777777778339,0.009483111111111109
6kXBteYQsR9tCoArL8V5mD,0.08720395604395606,107.21603713470164,81.1910938021978,0.2637362637362637,0.027016489010989006,1.3640169505494508,0.007291478021978025
6kXkbhwZcz6d7h04WsYswt,0.06876426470588234,28.035918148985946,29.76411186928105,0.0,0.030659441176470584,351.9577541470588,0.021413506535947712
6kYTywTCfycHZcH0WdLyRy,0.17952300000000002,2457.4123209536338,75.11119900000001,0.33333333333333337,0.04789233333333333,0.04030533333333266,0.023191000000000003
6kblAEj0T0312fv5QWsXzo,0.10548660606060606,76.08263132744545,13.507745878787876,0.24242424242424246,0.049910083333333334,1.3398417196969739,0.011865454545454545
6kcEeXcDca8oe9dlvYeGmI,0.1146658787878788,165.3765047577356,147.2387413333333,0.08333333333333331,0.04559208333333333,2858.7519122045455,0.013037151515151517
6kcuYyyU2tPxGP3PDVWYJT,0.06360069444444445,243.33746268702504,38.57596344444444,0.0,0.021936750000000005,1.1182597777777656,0.004185694444444444
6kesIBNAY17BoAz28pnWMC,0.0913619175824176,303.8838123177874,41.51397810989012,0.21978021978021986,0.05398426373626374,396.6819327307692,0.03338571978021978
6kex4EBAj0WHXDKZMEJaaF,0.09995905454545453,56.58583515022182,2.69189129090909,0.16363636363636364,0.020085490909090908,0.012324054545454327,0.017151890909090906
6kgxZIqVntV1hmM0IFFnhU,0.1347024358974359,144.67664670833332,36.23216252564102,0.2564102564102565,0.03413547435897436,0.6159059102564103,0.009834897435897435
6khDguAo8XXW1h0u7xofYk,0.16694026785714283,238.0066614973268,51.76854526785714,0.2857142857142857,0.03525998214285715,0.012558696428571537,0.01162069642857143
6kiPr9joxTFka4DKy7Z40X,0.13010155357142858,961.0503844635714,15.493324125000003,0.21428571428571427,0.013364499999999996,2.8957595535714318,0.017680839285714286
6kie23fo40j9gBNWGWg5Dc,0.08196844444444445,123.13301746993608,22.13985700000001,0.11111111111111113,0.010885194444444447,7.007070750000009,0.022055861111111113
6kkHnD5hJK75kHRRR2zUJG,0.11198792857142857,89.35625108287861,29.173671410714284,0.26785714285714285,0.06785226785714285,0.03136200000000029,0.009729714285714284
6klFhn23mO5QN6Tpss6egX,0.13119569999999997,1224.1400974879998,79.72669429999999,0.2,0.014888700000000001,0.9563877999999971,0.008081199999999998
6kmybPibuzGQMgj0gpfKIK,0.13291424999999998,343.24604121855845,12.406801666666668,0.3333333333333333,0.047070916666666664,477.988065,0.08880691666666668
6kni0aRaJX8NNu63sfKTmr,0.09178911111111111,45.68116088481945,27.41497052777778,0.11111111111111113,0.054066527777777776,0.5749700277777782,0.006745194444444446
6knmBvOlLA83aIGvSFmmdG,0.11629439999999999,101.90002864980181,2.978863054545455,0.0909090909090909,0.03435407272727272,0.013910272727272585,0.021769454545454543
6koir5p4Sjv2IIzGgbJSbs,0.05265769642857143,234.89918547325001,119.41308335714287,0.0,0.05867441071428571,0.00559114285714307,0.01477698214285714
6kotXaSQaGYxE62hVpdHWu,0.1511542777777778,88.61516799140445,97.38180165555556,0.0,0.01942528888888889,0.2635501777777799,0.01910528888888889
6kp0inxIexxSiDJfWqq0ZL,0.06577478571428572,210.34378461782143,29.157114571428565,0.26785714285714285,0.05492885714285715,1.5480159821428592,0.02876621428571429
6kp8F9FpHXzjga2MeRDSG8,0.11659241071428572,231.05736596984107,18.89763285714286,0.2857142857142857,0.038585125,0.23782792857143395,0.019364267857142854
6kuqHs2ijp5D8tj0XokQQo,0.09395955555555553,139.2183722334322,27.23537098888889,0.2666666666666667,0.01423137777777778,4.699720988888888,0.012521555555555557
6kwyewdnGMnUXP7OqmlCLO,0.06584795238095238,260.3929101213743,38.5977616,0.06666666666666668,0.03115017142857143,284.2176390666667,0.009554828571428572
6kz4Iukt6Zyxre5x7Ja8Ac,0.08364512499999999,124.86288303891253,9.400209071428574,0.21428571428571427,0.02654641071428571,0.05577912500000177,0.003724499999999999
6kzhsmoDRok64rBeQWPDJH,0.11399872727272728,40.87464544098408,0.7611116590909092,0.08333333333333333,0.04606844696969696,0.06022311363636283,0.019463719696969698
6l0j6PTbFsGqZWHv0CU53f,0.08741943333333332,351.74346561255663,6.807888444444444,0.1,0.08151782222222223,1.451878100000005,0.012298455555555554
6l1tmVO6bRmV7kSMsYaHZm,0.10216036111111111,557.3282504735529,39.884560111111114,0.25,0.10562986111111111,0.01458844444444479,0.005899111111111112
6l30zdfEF3zizpzhsKWDdH,0.061775766666666676,856.9661992725065,93.23410696666667,0.2666666666666667,0.01423586666666667,1.8136531999999996,0.033441066666666665
6l45ZjEmqwn1DbUoGaalsN,0.09145269444444444,182.27003547802497,11.169576694444444,0.19444444444444445,0.060445694444444434,205.4666068611111,0.005193361111111115
6l4TNbfPtNAOOlGIfceSaO,0.142801358974359,418.61354080075256,39.47272316666667,0.07692307692307694,0.055982641025641024,0.012858397435896951,0.011504807692307696
6l4qV9VNeCOesvcLPJMO9y,0.07955002272727273,85.09879586849318,52.039700969696966,0.2727272727272727,0.039906386363636366,1735.059978727273,0.040476204545454544
6l4wMAXzI8RxIysQMYZY0w,0.10203675,145.26536297245153,73.01058124242427,0.20454545454545456,0.05460256818181817,0.0237835378787879,0.028199333333333333
6l8EbYRtQMgKOyc1gcDHF9,0.07604363186813186,171.02437393683735,95.13356818131868,0.13186813186813187,0.09861714285714283,1579.8825034120882,0.006563824175824176
6lA1W6pn8meVCMJBuF0Z30,0.047085288888888896,160.84255338609333,1.153356455555555,0.26666666666666666,0.008105955555555554,970.2392014333333,0.007700011111111111
6lApPGqMUp2plPJ15moCUK,0.08465720000000002,48.74185397612001,2.8069574666666672,0.16666666666666669,0.022277466666666662,5.559574399999965,0.0005753666666666672
6lE3fTHyZgGtT2adZSLYxW,0.08366793589743589,195.07806996075763,67.46241389743591,0.25641025641025644,0.06598208974358975,3.3664919358974355,0.009042666666666668
6lEIjrQNwJPecJ7mMXjhjo,0.10176795238095238,114.72297141533524,5.231297742857143,0.20952380952380958,0.041910028571428566,0.07274206666666605,0.010321685714285713
6lEPPCJVNoRBhJw542h5T1,0.09575614285714285,41.64575022368096,43.15072728571428,0.23809523809523814,0.023300952380952384,3.0889786190476247,0.009709952380952382
6lFZbCc7pn6Lme1NP7qQqQ,0.11939076666666668,1660.2377787013875,54.93323737777778,0.0,0.12043551111111112,21.452262044444417,0.007554177777777776
6lGTn4O9ptWm7Cy5yzaAPx,0.11679983333333332,255.86046188820444,4.805447877777778,0.1,0.0325124,0.6421137333333296,0.015441877777777776
6lGbPMEWQ8nJ2H99j9HZDY,0.060465904761904755,425.0190077079953,24.000756571428568,0.14285714285714288,0.07688066666666665,1.3115799047619054,0.003944238095238095
6lGqQR8I3KttCbnj0fr8Bp,0.1481970545454545,67.33942790624182,70.17002267272727,0.09090909090909091,0.034660090909090904,0.07124709090909251,0.008265400000000003
6lH67bGdVbYWuthCi4iqH4,0.10195435897435896,86.46220083174359,5.446420807692308,0.23076923076923075,0.03977297435897436,0.020177230769230833,0.0168870641025641
6lHCcs0afIoR9uMe5BKWNC,0.05148055357142856,103.77146153434288,15.17779764285714,0.0,0.06400055357142857,2.5381942142857086,0.01417142857142857
6lInGDo3m5Mmk5iWAv5Zix,0.10998952777777778,437.905946707175,32.04668227777778,0.0,0.09052061111111112,1082.48869925,0.0605145
6lMNJzDA47MaCZjjKgam5N,0.10601466666666666,104.32641306333778,24.218867344444448,0.1777777777777778,0.09466404444444444,903.7603494333332,0.04092404444444444
6lNOwCkVMyl0VWTJOScNDx,0.11405625,455.87886416306117,16.145704444444448,0.19444444444444445,0.05562875,0.5463784999999965,0.0067295
6lQwVwcQlyJwRKoWhNh3Mo,0.11750563186813186,47.373272732857686,48.17782525824177,0.24725274725274726,0.023906769230769228,0.012912769230769928,0.03154441758241758
6lRkdG1HurVS72F9GoBeWJ,0.10369341818181818,122.96747579092725,68.57718960000001,0.16363636363636358,0.03458361818181819,0.04568105454545353,0.006144454545454543
6lTQUF6os6Y400rkjWb30B,0.09189936363636363,89.74041903552002,12.985461418181819,0.0,0.09879089090909089,6.865865363636371,0.01858785454545455
6lTTzSk1hRrxp4VMwXBp2l,0.06894781818181818,156.11567353132904,23.64239869090909,0.0909090909090909,0.04679987272727272,7.337973818181813,0.007305000000000001
6lTaVAtnxa69VgRwxOcMsJ,0.09098490909090909,194.15430307409923,6.535298787878787,0.20454545454545456,0.03976296969696969,1.113045537878789,0.006249659090909091
6lUXneXZ9jc3HSMHgd8oqh,0.048544110294117655,131.00779717719337,32.06488211029412,0.19117647058823528,0.09256044117647058,3.964791250000009,0.024652624999999997
6lUfWjM1Gw4dWt5Ro2rHE0,0.08394076923076922,116.61736708877199,36.20714945054946,0.18131868131868137,0.03225457692307693,0.008798373626373498,0.008256532967032965
6lV2MSQmRIkycDScNtrBXO,0.14628212499999999,176.17148866326963,30.51988912500001,0.2857142857142857,0.05905498214285714,0.021965142857143106,0.0080845
6lVShxQRqmc8vkknHPXpX0,0.07312227777777777,77.42683316870001,4.582822277777779,0.19444444444444445,0.011700277777777776,0.6501451111111085,0.004748250000000002
6lWY4ji9T0tpFU2xbnRC1p,0.10198710256410255,417.05489935118976,139.13983691025638,0.1923076923076923,0.03220692307692308,0.3153157564102517,0.029091435897435902
6lXcK2dIrZQzUvrJfysY0w,0.059832777777777776,337.3503214803529,64.62244361111112,0.0,0.04590969444444445,1.279985777777772,0.01956725
6lYtOM3SextzaJiA53Gukd,0.07509691666666667,103.06908801375958,43.008700029166654,0.0625,0.05171184999999999,0.8523438624999969,0.0264717625
6lanRgr6wXibZr8KgzXxBl,0.0652314358974359,111.74736888030257,87.03679892307692,0.19230769230769232,0.03327389743589743,3.7840665641025564,0.009780423076923077
6lav2xdHxN1Titi7erHURh,0.09195532417582417,180.16624653136483,49.631137846153834,0.2472527472527472,0.03454274725274726,0.24209360439560287,0.008425192307692305
6lbhWl34Il0WXm5pX1fM9E,0.09041416666666667,47.70936845533333,3.402052166666666,0.2564102564102565,0.09165430769230769,0.012735602564102512,0.006162897435897436
6ld0SjdFPdZtoWBxzn0Ytp,0.07251208333333334,160.6302291634265,12.113748787878789,0.1515151515151515,0.044319818181818176,0.6396580606060611,0.0031646287878787883
6ldESwJCJTLNYNqmg93LO3,0.0754237888888889,225.53290561689886,102.0397956,0.1,0.015005288888888888,0.02244884444444526,0.00746582222222222
6ldpiF63iPPBDBYeMky0XJ,0.133121125,132.56134524606964,23.86014483928572,0.26785714285714285,0.03957192857142856,2.2342188392857216,0.015111928571428571
6ldwfK0yWgTAlmIfuQkTYN,0.0735178181818182,206.38916559568906,0.6754528909090911,0.2545454545454545,0.0693488,0.017780218181818033,0.009162163636363638
6leiB1fEsTnVCuPiielde5,0.01255775,79.95145064575276,1.2414954444444444,0.19444444444444445,0.011362444444444444,0.5548056111111196,0.008560444444444445
6liItNl0UIKKOk6wwYIvEW,0.10344966666666666,45.90314997255833,13.41200558333333,0.0,0.10106699999999998,0.006702916666666351,0.025500916666666665
6liNJDyWJjyHAgDnAX95bw,0.09344161818181818,112.24749293360908,20.98293961818182,0.16363636363636364,0.0501170909090909,1.4924726727272768,0.012013963636363634
6lmZuI3TgzUGbrHZFtxigV,0.09773503296703295,1043.3458078844485,60.574597478021964,0.2692307692307692,0.06253991208791208,2.1457514505494477,0.008442153846153847
6lo9DfMREEeZaWWU6KSYp5,0.07469845454545454,101.90384350224183,96.23054849090909,0.2545454545454545,0.0674326909090909,0.06152256363636212,0.015479072727272725
6lob8yGQuretKACtogsaQL,0.07131088888888888,108.2126932116767,1.1513118777777782,0.0,0.032228988888888886,0.10140072222222278,0.0073137333333333325
6lqYjlQyDzNWE0MGc78b4c,0.09731997802197803,80.19899906738738,42.56956523076922,0.2637362637362637,0.031411961538461534,0.09155332417582435,0.009334593406593407
6lrRIfQDcikJ5y5DtyZPuJ,0.09164505494505494,79.80267876779395,8.069948219780223,0.18131868131868129,0.03124941208791209,1.1480294780219806,0.00904657142857143
6lrq3CTKTjFZV0w73HV0zI,0.14789933333333335,1592.6307681395144,27.108373142857143,0.2857142857142857,0.02844014285714286,0.25002866666666773,0.011125904761904755
6lvsJDZ7336YmpBzcNGhbe,0.07025494444444444,253.33983709168606,201.09392336111108,0.25,0.06910786111111111,675.3382712777777,0.025178611111111113
6lwRovc8iWQhFpzCVs8zQK,0.028881071428571426,445.54426717918403,53.40586012499998,0.26785714285714285,0.04114964285714286,1.4095982678571357,0.012000553571428572
6lyKOW0FNW6aAZdKVgoM8m,0.08496408333333333,138.25942642375375,11.62966953787879,0.2424242424242424,0.04203444696969698,0.5458402651515176,0.023002083333333333
6m0nBnButdba95K7gwLAsl,0.08652623809523809,167.30874285519525,15.758004571428573,0.28571428571428564,0.039443238095238094,0.042915238095237694,0.039265952380952374
6m3kJ6d7Ypd1eoBoGP2qZN,0.03834335897435897,1233.4033061353523,101.1464880769231,0.2564102564102565,0.08418147435897437,13.046368923076919,0.008075269230769231
6m59VvDUi0UQsB2eZ9wVbH,0.08730278787878788,174.30412268630909,16.309231999999998,0.2424242424242425,0.03435244696969698,1044.8700665454546,0.04553917424242424
6m60IwLIkZ2Fmz4J9FsQ1o,0.0426572380952381,232.2137428922667,18.21939657142857,0.23809523809523814,0.013616619047619044,0.16990633333333452,0.004040952380952381
6m8FEpCFkSrzhH1W3R2yKU,0.08172016363636363,198.49827201747638,12.267554763636369,0.16363636363636364,0.06903981818181817,0.08588416363636385,0.010214054545454548
6m9xfrLTPSA9BEn9Shlrgw,0.08416741025641024,56.290615057030756,41.983592641025645,0.2692307692307693,0.051596064102564114,0.43973089743589894,0.01298880769230769
6mBlft6IhCJwPNKhnbb0wK,0.089658125,112.50623926818396,89.55781369642857,0.0,0.06526657142857142,1.0609741249999975,0.06906969642857144
6mBzwM0fZWRgiNVFHUzknM,0.060388500000000005,331.41525136809,83.77543356666668,0.10000000000000002,0.0391712888888889,0.766016899999999,0.008254900000000003
6mFkJmJqdDVQ1REhVfGgd1,0.050670563636363644,287.72190479314185,127.7756122,0.09090909090909091,0.0805254909090909,10.251739254545454,0.023099818181818183
6mG8n2wLOAwRoaEVllrZ3M,0.06932804444444446,112.14488433782667,24.92988493333333,0.0,0.05122662222222222,10.882551733333328,0.006298455555555556
6mHOcVtsHLMuesJkswc0GZ,0.05321356363636365,110.96170301385636,75.52966649090908,0.21818181818181817,0.02955445454545454,13.58156516363637,0.036048163636363637
6mHgOGBDLM71YzKcwAyiXi,0.0954258909090909,72.07987048173634,1.2380394545454547,0.16363636363636358,0.06804496363636363,3.005277654545453,0.019647290909090915
6mICuAdrwEjh6Y6lroV2Kg,0.08327964285714287,247.73771396008573,2.39276,0.26785714285714285,0.04604535714285714,0.008267553571428613,0.009755125
6mIY6O7uNGgVqOoX70UAYh,0.10215,155.19258756854447,27.618875777777774,0.0,0.04418961111111111,5.182582527777775,0.007419861111111113
6mJQe0vTIojlxwyMwwy6YR,0.1004509888888889,82.43880728317887,39.10776537777778,0.1777777777777778,0.031402266666666664,2.6387282777777834,0.005722722222222223
6mJjdx37IVJ0W115uP49DS,0.06651875,147.5148566260611,32.03230475,0.11111111111111115,0.013927,0.0474916111111107,0.0034163611111111113
6mLfR7fHVDcCKpLwGLWCWw,0.10042257142857144,371.43568902070723,81.74089364285715,0.21428571428571427,0.05937498214285714,1193.9425159285713,0.04120714285714285
6mM3QPK502fHwOYaj6ELmm,0.08618245555555555,187.28538083729887,19.137855377777772,0.23333333333333334,0.13074956666666668,2.440518622222227,0.0023155111111111105
6mOjbQAbwAzK3y9GGPOlAq,0.03889133333333333,44.12208383609047,1.6947418095238094,0.0,0.04522061904761906,6.963982333333334,0.001905904761904763
6mTnH6xSYwKohtsO9RFzcc,0.07176426515151514,272.03533541423644,119.25193153787882,0.2651515151515152,0.05182742424242424,0.009136151515152081,0.019972265151515147
6mVD1SfTvlFAPVi7txFL5H,0.07563326785714286,420.0286727406553,66.15916992857142,0.26785714285714285,0.056207714285714284,0.0645550714285718,0.06611685714285716
6mW55jsmWapFREmli1SsIM,0.1638892,617.8498288264966,67.84219826666667,0.2666666666666667,0.06422736666666667,1.141123066666654,0.044196566666666666
6mXkFLBfH4KC9skEfaNPPu,0.1293227777777778,210.95793247451115,92.12670052777779,0.19444444444444445,0.05280927777777778,9.321763000000006,0.009843499999999998
6mYrhCAGWzTdF8QnKuchXM,0.05649035897435897,44.90916956987692,39.97069593589743,0.14102564102564105,0.04128,0.5292949743589743,0.010650730769230768
6mZI2vbLv1UvlclwDQ4uvc,0.11012992307692306,206.8733044170077,23.255922358974363,0.19230769230769232,0.039904269230769236,0.041444897435896653,0.008834999999999999
6mapJIPnQ23RTAevUoE0DL,0.10852465454545454,91.45627801570001,91.47269581818185,0.2545454545454545,0.007821290909090907,1.1295702000000045,0.025785090909090907
6mb69VeCGjhabqZDaws0gP,0.08514594444444443,180.73181365785277,26.627749277777774,0.19444444444444445,0.06376025,0.43412336111110994,0.005207194444444442
6mcxQ1Y3uQRU0IHsvdNLH1,0.06899573333333334,88.43372202284002,59.737574677777765,0.10000000000000002,0.03538778888888889,3.32138916666666,0.03706982222222222
6mdNRnbiVerwM8kGCS1KwD,0.04390773076923077,220.60728264586922,52.75412533333335,0.2564102564102565,0.014039756410256411,0.00620356410256392,0.00868219230769231
6mddgyipWQ7pvEb38p6PDM,0.0916190181818182,85.52807388984913,18.707319418181818,0.2727272727272727,0.008295399999999998,0.9239576727272706,0.012117090909090907
6mdzckazXKN8ojS1eI5cPU,0.09211769090909092,79.04862373035999,97.0052260909091,0.0,0.05537581818181818,0.7138631636363614,0.0034674727272727265
6mf5iOXoXDdyiDgifkisqK,0.08434747727272728,541.0932586842697,103.88330554545455,0.2727272727272727,0.058488083333333336,7.9185762424242565,0.011221537878787878
6mghCOaaSvrke0z1EUVUIf,0.08914262222222223,123.4718442072489,2.572647955555556,0.2777777777777778,0.03707488888888889,941.9241807666666,0.04696173333333334
6mi1Lu5NPdBBDkSgoGXhqI,0.1760247777777778,507.56597154161113,60.79305649999999,0.2777777777777778,0.0481295,0.485522611111113,0.037498000000000004
6miUySWi347iIJyz7ETo6m,0.08312183006535948,53.089274599661444,10.641881986928103,0.10457516339869286,0.022643153594771242,0.04971605555555524,0.014214457516339868
6mib3N4E8PZHAGQ3xy7bho,0.059225872727272734,96.86574680894728,51.53371076363637,0.2727272727272727,0.06095361818181818,3.3998912545454507,0.03329836363636364
6miou5rcSI3TqJWTKizJJI,0.09620044696969697,228.84054836878406,92.12877311363636,0.2651515151515152,0.04291184090909092,0.043699174242424275,0.018965878787878785
6miqdoICzUXCL5UHCuucjK,0.11642737777777779,153.8248006908322,3.2280733888888884,0.26666666666666666,0.026905122222222227,0.03883266666666648,0.021975788888888886
6mjlbRIgMTf2nqY0kq1rOJ,0.15413088888888887,214.85544842851218,11.593628322222223,0.26666666666666666,0.045334277777777765,0.3453422222222222,0.00656912222222222
6mjnGqvFFfNGKYqmKeZqAy,0.09610786111111111,42.08943224626111,44.09822961111111,0.0,0.029515000000000007,0.21761125000000175,0.010465277777777778
6mmbJRU6VUOkiRD38Wi9Ei,0.11464741818181819,167.98734078110905,61.311850200000016,0.2545454545454545,0.05874229090909091,0.002315399999999911,0.0029109636363636366
6mmqtx4HmfmrIOSYCHcwEe,0.07918767272727271,195.3606292486291,161.73775505454543,0.0,0.039863054545454545,0.7820378545454549,0.015410818181818184
6mmtxbG5pzkrJ0BrSdg9uW,0.07901943333333333,163.2981424201778,6.671595599999999,0.2666666666666667,0.05887316666666667,0.010730455555555601,0.02437032222222222
6mnjcTmK8TewHfyOp3fC9C,0.10111,284.8685781715778,6.731838500000001,0.19444444444444445,0.015784861111111114,0.010553750000000231,0.011404944444444447
6mo03vpzQLiCJkYnfMv4sj,0.11953734615384616,40.15376989926869,44.71843547802199,0.18131868131868129,0.04335037362637363,17.135734879120857,0.00435037912087912
6mpAOrpdrq5mJTGo8nrvSO,0.11610416363636362,432.25657718068896,3.437368218181818,0.09090909090909087,0.06119065454545455,1.6542256727272693,0.05144656363636364
6mqEYpayC5TQFUYTwx7qPo,0.15686502777777778,337.414484351325,136.2477566944445,0.2777777777777778,0.04060102777777777,0.4171642777777771,0.030862194444444442
6mwA6YiKDjAUG8kWvRRUPh,0.15991624999999998,414.4994666038195,64.17808669444445,0.11111111111111113,0.04997824999999999,5.708182499999987,0.025875
6mxdzLPxDg8oPAhoq5Ovbo,0.04290727777777778,89.840115336525,12.543178194444447,0.2777777777777778,0.06959269444444444,0.8423221111111121,0.030057944444444446
6mz1fBdKATx6qP4oP1I65G,0.0715109,205.3619508874233,49.695768400000006,0.17777777777777784,0.018045999999999993,0.009539822222221325,0.012900044444444451
6mzaCRuLTRiz1caGOum3zT,0.10521742424242424,101.65316359362652,16.775155787878788,0.2651515151515152,0.026539174242424246,1.5017219090909066,0.011527113636363636
6n04OXrQ6han8NGzu1gttJ,0.12167800000000001,223.20090034861002,16.08830445555556,0.2777777777777778,0.06374787777777778,0.3283297777777766,0.004383377777777778
6n1ISqV28uan809DK6vzjh,0.1349433611111111,141.90852856640004,19.285483499999998,0.0,0.038675,2.301924694444445,0.007417694444444443
6n3Wk44F3ZZwts8OAyB2zK,0.08750574999999998,64.3984398451,42.92772869444444,0.19444444444444445,0.03484836111111111,4.746156527777769,0.010905611111111112
6n4U3TlzUGhdSFbUUhTvLP,0.07615831428571428,54.471802433278086,5.194593638095237,0.23809523809523814,0.04918638095238095,0.06765269523809735,0.01768254285714286
6n50vexd6yBNvSOc6QHT5X,0.11770792307692307,178.55835653008975,68.9275826923077,0.23076923076923075,0.044238897435897435,1291.2169614230768,0.031243589743589744
6n5647DTsQSR4llhBAqoUr,0.07467774999999999,132.17979690989446,84.77750236111109,0.19444444444444445,0.06854052777777779,2.556798750000002,0.01834375
6n5lHdpuBDdA7pYDpiKzEI,0.11287380769230769,137.56634613079999,12.836829192307695,0.14102564102564105,0.07081173076923077,8.119942435897427,0.04147435897435897
6n6DiiTbMGFBA8AXJArymA,0.09824026515151517,230.16257660895153,49.73980881060606,0.24242424242424246,0.04063529545454545,1.1598504469696949,0.01635860606060606
6n6OQfBpCgzF9oEg8zhBN7,0.07703098214285713,298.6401387406857,49.788002696428585,0.0,0.029374000000000004,0.8564095535714242,0.0026525000000000016
6n7DUOZGILo0dU9pwjQsbA,0.07015917142857142,70.02210142752666,3.3282454095238094,0.2095238095238095,0.048281666666666674,7.352829685714298,0.006570171428571427
6n7pdjw2y7RpYtSdXDuhrX,0.0919578,195.01709646816727,105.22552309090909,0.21818181818181817,0.0603932909090909,0.0334531636363638,0.036901163636363636
6n9yCXvLhnYMgJIiIcMu7D,0.10316039999999997,122.17443618714908,1.5181507636363636,0.0909090909090909,0.038471563636363636,0.3922772181818178,0.010247272727272726
6nC75SPjkzY3CGvBckFD0w,0.08985194444444444,291.56606844479444,3.72123961111111,0.11111111111111113,0.04094344444444444,0.004839111111110963,0.005807999999999998
6nERPmnWR6gE9Lys5AMPqi,0.07540645555555556,164.5737835398622,54.398779288888896,0.1,0.044136544444444446,0.021814044444444288,0.01685765555555556
6nJPHXRpKYv2yqtalEjKy5,0.10343712500000002,495.93243487805006,227.30101312500005,0.26785714285714285,0.037261357142857145,1896.8365288571426,0.03654971428571428
6nJgtDHitijjSyLPXthhWu,0.08339138461538462,80.86528634606815,16.404747999999998,0.13186813186813187,0.061286747252747235,460.82759628571426,0.027361763736263738
6nLASCk64Sz9iKDdBHY9Sz,0.12668093181818182,141.9271202638447,18.023671356060603,0.2424242424242425,0.06759378787878788,0.18765706060606088,0.005092446969696971
6nNXSApB3cGjRRentPPtPH,0.12373311363636365,196.72920367960606,19.951934628787875,0.1515151515151515,0.01956353787878788,0.19093899999999964,0.008939356060606059
6nPvizDxYTbEjxlMlUYNcD,0.08550542424242423,682.3055707712273,55.086004810606056,0.26515151515151514,0.015365696969696972,0.17900645454545294,0.012989515151515148
6nRCTb5b0N5zp8WTeY6xFZ,0.08812955797101449,163.13038201642536,13.41003147101449,0.21557971014492755,0.0521353043478261,161.23735654891303,0.017242867753623183
6nRodO257vUKvXrdgERzeq,0.05423826666666667,296.9591003575466,76.01875026666667,0.16666666666666669,0.0172975,1.369946566666674,0.03634826666666667
6nRvgo4ySezQKD1D7NIqAu,0.039832267857142854,87.69037829307857,66.5524878392857,0.125,0.034578410714285704,4.556335839285722,0.022840000000000003
6nTeQGE4xXarl892zLDSuq,0.08946974999999999,137.73232087380003,25.291567499999996,0.0,0.07255902777777778,0.27638661111111407,0.007909444444444445
