,confidence,duration,loudness,mode,mode_confidence,tempo,tempo_confidence
6kie23fo40j9gBNWGWg5Dc,0.5842222222222222,21.700738888888893,-6.521999999999999,0.8888888888888888,0.46522222222222226,127.919,0.5258888888888887
6kkHnD5hJK75kHRRR2zUJG,0.56075,21.2583325,-16.122625,0.625,0.311375,105.04599999999998,0.6795000000000001
6klFhn23mO5QN6Tpss6egX,0.6508,36.25067,-12.8606,0.8,0.21420000000000003,100.5586,0.7242
6kmybPibuzGQMgj0gpfKIK,0.45425,28.256667500000002,-16.3845,0.5,0.31425,32.7645,0.39375000000000004
6kni0aRaJX8NNu63sfKTmr,0.589888888888889,21.77777777777778,-10.968555555555556,0.8888888888888888,0.5255555555555556,107.91155555555555,0.35522222222222216
6knmBvOlLA83aIGvSFmmdG,0.39399999999999996,20.78181727272727,-8.750636363636367,0.09090909090909091,0.35645454545454547,100.03354545454545,0.5916363636363636
6koir5p4Sjv2IIzGgbJSbs,0.678625,22.0116675,-12.904250000000001,1.0,0.371125,103.972,0.526875
6kotXaSQaGYxE62hVpdHWu,0.4375,20.946666,-11.590100000000001,1.0,0.3702,103.43180000000002,0.6952
6kp0inxIexxSiDJfWqq0ZL,0.5667500000000001,19.3206525,-7.474499999999999,0.375,0.216,92.35137499999999,0.65125
6kp8F9FpHXzjga2MeRDSG8,0.6261249999999999,27.42000125,-6.2295,0.5,0.432625,129.80825,0.346625
6kuqHs2ijp5D8tj0XokQQo,0.693,23.123999000000005,-12.0831,0.4,0.5354,145.6901,0.48
6kwyewdnGMnUXP7OqmlCLO,0.36366666666666675,18.513778,-24.3072,0.9333333333333333,0.5028,76.84226666666667,0.2794
6kz4Iukt6Zyxre5x7Ja8Ac,0.5513750000000001,22.31666625,-15.36075,0.75,0.569125,105.057375,0.5922499999999999
6kzhsmoDRok64rBeQWPDJH,0.403,18.3708475,-5.242249999999999,0.9166666666666666,0.3745833333333333,126.07175000000001,0.49008333333333337
6l0j6PTbFsGqZWHv0CU53f,0.6291,24.533333000000002,-5.358999999999999,0.9,0.41559999999999997,149.75410000000002,0.2867
6l1tmVO6bRmV7kSMsYaHZm,0.5621111111111111,28.225185555555555,-19.19211111111111,0.6666666666666666,0.4178888888888889,117.76822222222222,0.653888888888889
6l30zdfEF3zizpzhsKWDdH,0.7221666666666667,44.095556666666674,-10.884833333333333,0.3333333333333333,0.5873333333333334,105.42,0.5353333333333333
6l45ZjEmqwn1DbUoGaalsN,0.5897777777777778,21.472593333333336,-8.082777777777777,0.7777777777777778,0.37277777777777776,103.34611111111111,0.5058888888888889
6l4TNbfPtNAOOlGIfceSaO,0.46576923076923077,26.625642307692303,-12.348,0.9230769230769231,0.3678461538461538,96.11630769230769,0.6921538461538461
6l4qV9VNeCOesvcLPJMO9y,0.6252500000000001,17.2212225,-9.396666666666667,0.5,0.25075000000000003,132.26500000000001,0.6357500000000001
6l4wMAXzI8RxIysQMYZY0w,0.4997500000000001,21.019998333333334,-15.633166666666662,0.75,0.4027499999999999,101.97458333333333,0.6296666666666665
6l8EbYRtQMgKOyc1gcDHF9,0.6176428571428572,20.937142857142856,-20.935214285714284,0.8571428571428571,0.41328571428571426,137.4102142857143,0.22214285714285711
6lA1W6pn8meVCMJBuF0Z30,0.5781999999999999,17.913334,-12.211300000000001,0.6,0.4492,133.33489999999998,0.3467
6lApPGqMUp2plPJ15moCUK,0.61,28.12,-6.706666666666667,0.16666666666666666,0.4423333333333333,144.754,0.23516666666666666
6lE3fTHyZgGtT2adZSLYxW,0.5424615384615383,18.51076923076923,-13.206307692307693,0.6153846153846154,0.39161538461538464,118.60753846153845,0.5240000000000001
6lEIjrQNwJPecJ7mMXjhjo,0.4476666666666667,23.671110666666667,-8.3772,0.26666666666666666,0.5428,92.23473333333332,0.7784000000000001
6lEPPCJVNoRBhJw542h5T1,0.4361428571428571,30.295238571428573,-28.26442857142857,0.7142857142857143,0.7454285714285714,71.45757142857143,0.3685714285714286
6lFZbCc7pn6Lme1NP7qQqQ,0.5711,44.872001,-13.0076,1.0,0.38680000000000003,90.03540000000001,0.3602
6lGTn4O9ptWm7Cy5yzaAPx,0.5185000000000001,23.794666,-4.6689,0.9,0.45780000000000004,105.0752,0.3841
6lGbPMEWQ8nJ2H99j9HZDY,0.8247142857142856,30.613334285714284,-10.465285714285715,0.8571428571428571,0.291,158.4402857142857,0.20971428571428571
6lGqQR8I3KttCbnj0fr8Bp,0.46936363636363637,16.861817272727276,-7.506454545454545,0.9090909090909091,0.5139090909090909,148.0180909090909,0.34199999999999997
6lH67bGdVbYWuthCi4iqH4,0.5212307692307692,21.49743538461538,-8.483846153846155,0.3076923076923077,0.3698461538461538,143.9463076923077,0.6293076923076922
6lHCcs0afIoR9uMe5BKWNC,0.565375,19.725,-15.99825,1.0,0.43762499999999993,91.05325,0.4875
6lInGDo3m5Mmk5iWAv5Zix,0.5295555555555556,23.672593333333335,-14.095444444444443,1.0,0.3111111111111111,87.644,0.5589999999999999
6lMNJzDA47MaCZjjKgam5N,0.472,16.042666,-12.8773,0.8,0.32159999999999994,85.54189999999998,0.5276
6lNOwCkVMyl0VWTJOScNDx,0.545,29.45185111111111,-6.740222222222222,0.7777777777777778,0.5296666666666667,95.674,0.26299999999999996
6lQwVwcQlyJwRKoWhNh3Mo,0.5213571428571427,18.401905,-15.254785714285715,0.6428571428571429,0.4070000000000001,132.15699999999998,0.6235714285714284
6lRkdG1HurVS72F9GoBeWJ,0.6027272727272728,18.351514545454545,-12.366000000000001,0.18181818181818182,0.4352727272727273,164.71963636363634,0.6336363636363637
6lTQUF6os6Y400rkjWb30B,0.5268181818181819,19.473939999999995,-10.426727272727272,1.0,0.4309090909090909,96.3551818181818,0.5283636363636364
6lTTzSk1hRrxp4VMwXBp2l,0.6157272727272727,24.993939090909087,-11.626090909090909,0.9090909090909091,0.42554545454545456,149.7382727272727,0.24100000000000002
6lTaVAtnxa69VgRwxOcMsJ,0.309,21.419999166666667,-11.255666666666668,0.75,0.37766666666666665,71.88008333333333,0.5867499999999999
6lUXneXZ9jc3HSMHgd8oqh,0.7538823529411766,22.558980588235297,-9.982882352941175,0.7647058823529411,0.42776470588235294,147.62799999999996,0.425
6lUfWjM1Gw4dWt5Ro2rHE0,0.4,19.364762142857142,-14.437285714285716,0.7857142857142857,0.4344999999999999,92.35928571428572,0.5460714285714287
6lV2MSQmRIkycDScNtrBXO,0.474125,22.559998750000002,-6.284375000000001,0.5,0.207125,93.064,0.51975
6lVShxQRqmc8vkknHPXpX0,0.4765555555555555,21.423703333333336,-10.531444444444443,0.7777777777777778,0.6314444444444445,89.24511111111111,0.4583333333333334
6lWY4ji9T0tpFU2xbnRC1p,0.6934615384615385,22.75384692307692,-13.955923076923078,0.7692307692307693,0.3293846153846154,170.0586153846154,0.3515384615384616
6lXcK2dIrZQzUvrJfysY0w,0.7294444444444443,24.377775555555555,-10.02611111111111,1.0,0.5192222222222223,132.28855555555555,0.3463333333333334
6lYtOM3SextzaJiA53Gukd,0.601625,21.086304374999997,-14.072187500000002,0.9375,0.347875,139.6875625,0.5238125000000001
6lanRgr6wXibZr8KgzXxBl,0.6744615384615386,21.932307692307692,-11.337384615384618,0.7692307692307693,0.5456923076923076,139.8556923076923,0.24338461538461537
6lav2xdHxN1Titi7erHURh,0.47964285714285715,24.801905714285713,-11.186000000000002,0.35714285714285715,0.38114285714285717,98.14771428571427,0.7975000000000001
6lbhWl34Il0WXm5pX1fM9E,0.4190000000000001,17.776410000000002,-7.258,0.6153846153846154,0.3468461538461538,97.01346153846156,0.6733076923076923
6ld0SjdFPdZtoWBxzn0Ytp,0.4220833333333333,22.72333416666667,-6.150333333333333,0.8333333333333334,0.21599999999999997,80.27433333333333,0.5854166666666668
6ldESwJCJTLNYNqmg93LO3,0.6117,21.500001,-8.834399999999999,0.9,0.5412,111.15979999999999,0.43640000000000007
6ldpiF63iPPBDBYeMky0XJ,0.591375,29.19499875,-5.581625000000001,0.375,0.57875,180.470375,0.22775000000000004
6ldwfK0yWgTAlmIfuQkTYN,0.4892727272727273,18.50909090909091,-3.73390909090909,0.6363636363636364,0.27499999999999997,110.07172727272727,0.7708181818181817
6leiB1fEsTnVCuPiielde5,0.775,20.414814444444445,-5.595777777777777,0.7777777777777778,0.49077777777777776,172.13688888888888,0.3597777777777778
6liItNl0UIKKOk6wwYIvEW,0.5825,13.0162375,-14.61025,1.0,0.4485,112.32675,0.44825000000000004
6liNJDyWJjyHAgDnAX95bw,0.6272727272727273,22.67111090909091,-6.377272727272726,0.8181818181818182,0.4309090909090909,115.55054545454546,0.33018181818181824
6lmZuI3TgzUGbrHZFtxigV,0.6025714285714286,28.14095214285714,-14.936642857142857,0.5,0.43071428571428566,143.49771428571427,0.445
6lo9DfMREEeZaWWU6KSYp5,0.6436363636363635,24.270302727272732,-12.026909090909093,0.6363636363636364,0.4540909090909091,128.3701818181818,0.40745454545454546
6lob8yGQuretKACtogsaQL,0.551,22.467999,-2.4570999999999996,1.0,0.2611,110.66450000000002,0.7051999999999999
6lqYjlQyDzNWE0MGc78b4c,0.5151428571428571,20.719047857142858,-21.794,0.42857142857142855,0.3825,92.63835714285713,0.5308571428571428
6lrRIfQDcikJ5y5DtyZPuJ,0.5958571428571429,15.998096428571428,-7.353285714285713,0.7857142857142857,0.4032142857142857,191.97235714285716,0.5344285714285715
6lrq3CTKTjFZV0w73HV0zI,0.539,41.672378571428574,-7.892857142857143,0.5714285714285714,0.24085714285714285,87.699,0.5792857142857143
6lvsJDZ7336YmpBzcNGhbe,0.4722222222222222,22.46814888888889,-14.927888888888885,0.6666666666666666,0.4298888888888889,69.29744444444445,0.38088888888888894
6lwRovc8iWQhFpzCVs8zQK,0.74925,27.621668750000005,-14.793875,0.375,0.42475,124.550375,0.38762500000000005
6lyKOW0FNW6aAZdKVgoM8m,0.6680833333333335,25.564444166666664,-11.688416666666667,0.6666666666666666,0.37908333333333327,131.86208333333332,0.4850833333333333
6m0nBnButdba95K7gwLAsl,0.5372857142857143,21.081905714285714,-6.477285714285714,0.42857142857142855,0.3412857142857142,95.87471428571428,0.5385714285714286
6m3kJ6d7Ypd1eoBoGP2qZN,0.7467692307692307,30.092307692307692,-15.766076923076923,0.38461538461538464,0.40084615384615385,115.09661538461539,0.26046153846153847
6m59VvDUi0UQsB2eZ9wVbH,0.5083333333333333,21.82111,-11.304,0.3333333333333333,0.45808333333333334,102.64300000000001,0.5559166666666666
6m60IwLIkZ2Fmz4J9FsQ1o,0.7907142857142857,31.072380000000003,-8.049714285714286,0.2857142857142857,0.5795714285714286,135.196,0.5185714285714286
6m8FEpCFkSrzhH1W3R2yKU,0.5361818181818182,21.10303181818182,-5.966818181818181,0.8181818181818182,0.4797272727272727,93.06018181818182,0.37863636363636355
6m9xfrLTPSA9BEn9Shlrgw,0.4090769230769231,17.405128461538464,-10.789846153846154,0.46153846153846156,0.35569230769230764,90.41530769230768,0.6501538461538462
6mBlft6IhCJwPNKhnbb0wK,0.578125,23.64500125,-10.332625,1.0,0.266,123.398875,0.467625
6mBzwM0fZWRgiNVFHUzknM,0.5755,29.786667,-11.0303,0.9,0.5352,81.47470000000001,0.3257
6mFkJmJqdDVQ1REhVfGgd1,0.7651818181818183,30.431247272727273,-21.451000000000004,0.9090909090909091,0.525090909090909,122.11036363636363,0.41372727272727267
6mG8n2wLOAwRoaEVllrZ3M,0.5354,24.865333999999997,-11.3854,1.0,0.5702,83.3918,0.2237
6mHOcVtsHLMuesJkswc0GZ,0.6791818181818182,22.84121181818182,-9.575090909090907,0.2727272727272727,0.40836363636363626,119.81918181818182,0.6178181818181817
6mHgOGBDLM71YzKcwAyiXi,0.6260909090909091,17.090908181818182,-8.708636363636364,0.8181818181818182,0.3088181818181818,160.55363636363634,0.34009090909090905
6mICuAdrwEjh6Y6lroV2Kg,0.35625,24.48,-3.1449999999999996,0.625,0.43325,102.02487500000001,0.6903750000000001
6mIY6O7uNGgVqOoX70UAYh,0.5523333333333333,26.834072222222222,-15.406555555555554,1.0,0.46811111111111114,142.08844444444446,0.3231111111111111
6mJQe0vTIojlxwyMwwy6YR,0.5590999999999999,18.853333,-12.945400000000001,0.8,0.44960000000000006,151.8075,0.3385
6mJjdx37IVJ0W115uP49DS,0.5939999999999999,22.919998888888887,-12.753333333333336,0.8888888888888888,0.4516666666666667,130.76611111111112,0.6591111111111112
6mLfR7fHVDcCKpLwGLWCWw,0.526,22.4416675,-11.06175,0.75,0.386125,85.39075,0.49199999999999994
6mM3QPK502fHwOYaj6ELmm,0.6347000000000002,20.584001,-11.578399999999998,0.7,0.41129999999999994,116.5048,0.3872
6mOjbQAbwAzK3y9GGPOlAq,0.66,15.285712857142858,-17.814142857142862,1.0,0.42457142857142854,179.315,0.6142857142857144
6mTnH6xSYwKohtsO9RFzcc,0.6390833333333332,31.625029999999995,-10.168083333333332,0.5833333333333334,0.3618333333333334,127.97783333333332,0.3660833333333333
6mVD1SfTvlFAPVi7txFL5H,0.617125,26.20333375,-8.367750000000001,0.625,0.4685,105.13425,0.537
6mW55jsmWapFREmli1SsIM,0.5890000000000001,30.21777833333334,-7.0456666666666665,0.3333333333333333,0.3838333333333333,167.71233333333333,0.2798333333333333
6mXkFLBfH4KC9skEfaNPPu,0.46044444444444443,31.303701111111113,-11.303444444444445,0.2222222222222222,0.43155555555555564,77.20766666666667,0.3566666666666667
6mYrhCAGWzTdF8QnKuchXM,0.5612307692307692,18.448205384615385,-12.649461538461537,0.8461538461538461,0.463,108.35584615384613,0.5193076923076924
6mZI2vbLv1UvlclwDQ4uvc,0.4636153846153847,21.82317923076923,-9.229769230769232,0.7692307692307693,0.4215384615384616,141.5916923076923,0.5459999999999999
6mapJIPnQ23RTAevUoE0DL,0.4656363636363636,18.92,-13.799727272727269,0.6363636363636364,0.5400909090909092,139.594,0.4199090909090909
6mb69VeCGjhabqZDaws0gP,0.5582222222222222,24.856295555555555,-7.730444444444444,0.7777777777777778,0.31166666666666665,101.85711111111111,0.5392222222222222
6mcxQ1Y3uQRU0IHsvdNLH1,0.5158,23.697332000000003,-16.7207,0.9,0.2387,81.61550000000001,0.5294000000000001
6mdNRnbiVerwM8kGCS1KwD,0.6676923076923077,27.564102307692306,-13.784999999999998,0.38461538461538464,0.5223846153846154,146.6876923076923,0.6527692307692307
6mddgyipWQ7pvEb38p6PDM,0.4527272727272727,21.74787909090909,-16.186272727272726,0.5454545454545454,0.44499999999999995,111.82545454545456,0.6930909090909091
6mdzckazXKN8ojS1eI5cPU,0.7470909090909091,21.64522,-14.97390909090909,1.0,0.6437272727272727,170.58218181818185,0.41345454545454546
6mf5iOXoXDdyiDgifkisqK,0.5997499999999999,26.188888333333335,-23.996499999999997,0.5,0.36041666666666666,105.89966666666668,0.1769166666666667
6mghCOaaSvrke0z1EUVUIf,0.33480000000000004,21.677334,-4.6508,0.5,0.39299999999999996,87.3471,0.49379999999999996
6mi1Lu5NPdBBDkSgoGXhqI,0.4325555555555555,30.64148111111111,-8.490333333333334,0.5555555555555556,0.3573333333333333,80.91111111111111,0.5796666666666667
6miUySWi347iIJyz7ETo6m,0.5917777777777777,17.62720555555556,-7.995111111111111,0.8888888888888888,0.39627777777777784,149.41605555555557,0.6201111111111112
6mib3N4E8PZHAGQ3xy7bho,0.6104545454545454,25.426665454545457,-13.390181818181818,0.5454545454545454,0.4227272727272727,143.54163636363634,0.4521818181818182
6miou5rcSI3TqJWTKizJJI,0.5575833333333334,24.146667499999996,-13.195750000000002,0.5833333333333334,0.40575000000000006,134.80841666666666,0.5866666666666667
6miqdoICzUXCL5UHCuucjK,0.5386,23.547998999999997,-5.964499999999999,0.6,0.3503,115.074,0.5817
6mjlbRIgMTf2nqY0kq1rOJ,0.488,24.213333,-13.6399,0.6,0.37049999999999994,113.12,0.6547
6mjnGqvFFfNGKYqmKeZqAy,0.4928888888888889,16.601481111111113,-13.508111111111113,1.0,0.588,116.85433333333334,0.5465555555555555
6mmbJRU6VUOkiRD38Wi9Ei,0.4547272727272727,21.27370090909091,-9.280999999999999,0.6363636363636364,0.3260909090909091,100.41900000000001,0.6961818181818182
6mmqtx4HmfmrIOSYCHcwEe,0.4895454545454545,23.238789090909087,-11.586636363636364,1.0,0.3443636363636363,89.20536363636363,0.4932727272727273
6mmtxbG5pzkrJ0BrSdg9uW,0.5601,23.195999999999998,-4.8354,0.6,0.2525,118.02329999999999,0.6481000000000001
6mnjcTmK8TewHfyOp3fC9C,0.5173333333333333,23.546665555555556,-5.622666666666667,0.7777777777777778,0.4098888888888889,127.9816666666667,0.5827777777777778
6mo03vpzQLiCJkYnfMv4sj,0.6465,19.62761928571428,-16.599642857142857,0.7857142857142857,0.5392857142857143,158.11857142857144,0.2989285714285715
6mpAOrpdrq5mJTGo8nrvSO,0.36918181818181817,27.618180909090906,-9.186272727272728,0.9090909090909091,0.27336363636363636,78.98754545454545,0.4231818181818181
6mqEYpayC5TQFUYTwx7qPo,0.4945555555555555,26.816146666666665,-11.551222222222224,0.5555555555555556,0.40344444444444444,100.21344444444445,0.6547777777777777
6mwA6YiKDjAUG8kWvRRUPh,0.5310000000000001,29.296297777777777,-13.094777777777775,0.8888888888888888,0.4053333333333334,128.82333333333335,0.3696666666666667
6mxdzLPxDg8oPAhoq5Ovbo,0.6015555555555555,17.93333333333333,-11.361222222222223,0.4444444444444444,0.27277777777777784,115.78988888888888,0.4162222222222222
6mz1fBdKATx6qP4oP1I65G,0.5443,25.173333000000007,-11.7738,0.2,0.4600000000000001,142.0286,0.6876
6mzaCRuLTRiz1caGOum3zT,0.42383333333333334,21.876734166666665,-7.457833333333333,0.5833333333333334,0.4225833333333335,101.89949999999999,0.5697499999999999
6n04OXrQ6han8NGzu1gttJ,0.56,22.899999,-7.523300000000001,0.5,0.4509,147.832,0.26739999999999997
6n1ISqV28uan809DK6vzjh,0.4461111111111112,21.693333333333335,-7.946999999999999,1.0,0.46233333333333326,108.23422222222221,0.5232222222222223
6n3Wk44F3ZZwts8OAyB2zK,0.6123333333333333,19.629630000000002,-13.410222222222222,0.7777777777777778,0.09111111111111111,121.01644444444443,0.49011111111111105
6n4U3TlzUGhdSFbUUhTvLP,0.5688,18.40982933333333,-6.873933333333335,0.6666666666666666,0.2916666666666667,146.04013333333336,0.7756000000000001
6n50vexd6yBNvSOc6QHT5X,0.6296153846153847,24.46051307692307,-20.979769230769232,0.6923076923076923,0.46730769230769237,119.55161538461539,0.46261538461538454
6n5647DTsQSR4llhBAqoUr,0.5466666666666666,27.469627777777777,-29.68588888888889,0.7777777777777778,0.5415555555555556,91.01133333333331,0.32666666666666666
6n5lHdpuBDdA7pYDpiKzEI,0.5018461538461538,19.720000000000002,-11.05823076923077,0.8461538461538461,0.36730769230769234,125.43446153846155,0.49823076923076925
6n6DiiTbMGFBA8AXJArymA,0.48258333333333336,21.366666666666664,-15.916583333333335,0.6666666666666666,0.44475000000000003,98.26591666666666,0.49066666666666664
6n6OQfBpCgzF9oEg8zhBN7,0.579125,24.95317,-8.884875,1.0,0.5525,92.84287499999999,0.39325
6n7DUOZGILo0dU9pwjQsbA,0.7068,18.502221333333335,-4.422466666666667,0.7333333333333333,0.40166666666666667,203.12740000000002,0.20779999999999996
6n7pdjw2y7RpYtSdXDuhrX,0.636,24.363635454545452,-11.93890909090909,0.2727272727272727,0.4299090909090909,163.9431818181818,0.4801818181818181
6n9yCXvLhnYMgJIiIcMu7D,0.6349999999999999,22.912729090909092,-3.427181818181818,0.9090909090909091,0.4841818181818182,144.3837272727273,0.4425454545454545
6nC75SPjkzY3CGvBckFD0w,0.35222222222222227,26.632592222222222,-5.490111111111111,0.8888888888888888,0.35977777777777775,90.0688888888889,0.7056666666666667
6nERPmnWR6gE9Lys5AMPqi,0.5343,23.166668000000005,-8.483799999999999,0.9,0.5059,96.4506,0.4481
6nJPHXRpKYv2yqtalEjKy5,0.669625,28.1633325,-11.910625,0.375,0.36524999999999996,107.7705,0.38549999999999995
6nJgtDHitijjSyLPXthhWu,0.366,18.88095285714286,-8.609,0.8571428571428571,0.41514285714285715,74.47785714285715,0.4229285714285714
6nLASCk64Sz9iKDdBHY9Sz,0.48774999999999996,22.543334166666664,-8.238416666666666,0.3333333333333333,0.40116666666666667,111.67683333333333,0.7660833333333333
6nNXSApB3cGjRRentPPtPH,0.39724999999999994,22.84990666666667,-10.543083333333334,0.8333333333333334,0.4845833333333332,78.9095,0.6169166666666667
6nPvizDxYTbEjxlMlUYNcD,0.5888333333333334,32.834444999999995,-7.622083333333333,0.4166666666666667,0.43566666666666665,116.33350000000002,0.5266666666666667
6nRCTb5b0N5zp8WTeY6xFZ,0.5830833333333334,23.83888916666667,-10.318916666666668,0.7083333333333334,0.33849999999999997,120.57512500000001,0.3275416666666666
6nRodO257vUKvXrdgERzeq,0.8293333333333334,24.35555666666667,-16.812333333333335,0.8333333333333334,0.6064999999999999,168.66983333333334,0.5633333333333334
6nRvgo4ySezQKD1D7NIqAu,0.734375,22.0116675,-16.378124999999997,0.875,0.576875,135.880125,0.28850000000000003
6nTeQGE4xXarl892zLDSuq,0.6556666666666666,23.44148333333333,-10.998,1.0,0.5935555555555556,144.9038888888889,0.3662222222222222
6nTiIhLmQ3FWhvrGafw2zj,0.7006666666666665,19.594043333333335,-2.4606666666666666,1.0,0.4596666666666667,185.76311111111113,0.35466666666666663
6nULLS7CipGMSzgQDxDpd1,0.6249,26.244,-5.9509,0.7,0.21989999999999998,114.00129999999999,0.3722
6nX6QTV0hqqN0KuH0N0pv6,0.3378,21.723997999999998,-16.427699999999998,1.0,0.47569999999999996,61.1217,0.30820000000000003
6nXzKd8oA6N1qgG1vMZUKe,0.6110833333333333,19.488889166666663,-13.745249999999999,0.4166666666666667,0.28708333333333336,175.80575000000002,0.4715
6nagmlFCvUo7rSjt3wDPbD,0.3655,28.231666249999996,-14.59975,0.625,0.49087499999999995,62.706875,0.21374999999999997
6naxalmIoLFWR0siv8dnQQ,0.47139999999999993,21.116001,-6.480999999999999,0.8,0.41390000000000005,94.98709999999998,0.6859
6nd0jgRNWjsVSbdCW9I6ux,0.723090909090909,25.70666727272727,-19.736363636363638,1.0,0.44127272727272726,135.07918181818184,0.28690909090909095
6ndmKwWqMozN2tcZqzCX4K,0.41561538461538466,17.730255384615386,-5.197230769230769,0.46153846153846156,0.3629230769230769,84.46707692307692,0.5793846153846154
6nek1Nin9q48AVZcWs9e9D,0.6444615384615384,21.43993,-9.93976923076923,0.6923076923076923,0.570923076923077,139.5663846153846,0.30038461538461536
6nhCjIwKCpZCol6O4ciUTu,0.4497857142857143,21.744761428571426,-10.231214285714286,0.5714285714285714,0.5463571428571429,104.80971428571426,0.698642857142857
6nhc9VQBM1pdFHYmigcJfu,0.4889090909090909,22.41696909090909,-9.634363636363638,0.5454545454545454,0.4354545454545455,73.11318181818181,0.33372727272727276
6nhvIZeu7g6OsDCLj1DKLl,0.5153333333333333,19.48148111111111,-4.135333333333333,0.3333333333333333,0.29177777777777775,145.05133333333333,0.5614444444444444
6niNEBHFV7ga3HKAPcmADu,0.47735714285714287,19.406665714285715,-10.822285714285714,0.9285714285714286,0.3838571428571429,87.66471428571428,0.5419285714285714
